id,AtomicOrbitals|HOMO_character,AtomicOrbitals|HOMO_element,AtomicOrbitals|HOMO_energy,AtomicOrbitals|LUMO_character,AtomicOrbitals|LUMO_element,AtomicOrbitals|LUMO_energy,AtomicOrbitals|gap_AO,BandCenter|band center,ElementProperty|MagpieData minimum Number,ElementProperty|MagpieData maximum Number,ElementProperty|MagpieData range Number,ElementProperty|MagpieData mean Number,ElementProperty|MagpieData avg_dev Number,ElementProperty|MagpieData mode Number,ElementProperty|MagpieData minimum MendeleevNumber,ElementProperty|MagpieData maximum MendeleevNumber,ElementProperty|MagpieData range MendeleevNumber,ElementProperty|MagpieData mean MendeleevNumber,ElementProperty|MagpieData avg_dev MendeleevNumber,ElementProperty|MagpieData mode MendeleevNumber,ElementProperty|MagpieData minimum AtomicWeight,ElementProperty|MagpieData maximum AtomicWeight,ElementProperty|MagpieData range AtomicWeight,ElementProperty|MagpieData mean AtomicWeight,ElementProperty|MagpieData avg_dev AtomicWeight,ElementProperty|MagpieData mode AtomicWeight,ElementProperty|MagpieData minimum CovalentRadius,ElementProperty|MagpieData maximum CovalentRadius,ElementProperty|MagpieData range CovalentRadius,ElementProperty|MagpieData mean CovalentRadius,ElementProperty|MagpieData avg_dev CovalentRadius,ElementProperty|MagpieData mode CovalentRadius,ElementProperty|MagpieData minimum Electronegativity,ElementProperty|MagpieData maximum Electronegativity,ElementProperty|MagpieData range Electronegativity,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData avg_dev Electronegativity,ElementProperty|MagpieData mode Electronegativity,ElementProperty|MagpieData minimum NsValence,ElementProperty|MagpieData maximum NsValence,ElementProperty|MagpieData range NsValence,ElementProperty|MagpieData mean NsValence,ElementProperty|MagpieData avg_dev NsValence,ElementProperty|MagpieData mode NsValence,ElementProperty|MagpieData minimum NpValence,ElementProperty|MagpieData maximum NpValence,ElementProperty|MagpieData range NpValence,ElementProperty|MagpieData mean NpValence,ElementProperty|MagpieData avg_dev NpValence,ElementProperty|MagpieData mode NpValence,ElementProperty|MagpieData minimum NdValence,ElementProperty|MagpieData maximum NdValence,ElementProperty|MagpieData range NdValence,ElementProperty|MagpieData mean NdValence,ElementProperty|MagpieData avg_dev NdValence,ElementProperty|MagpieData mode NdValence,ElementProperty|MagpieData minimum NfValence,ElementProperty|MagpieData maximum NfValence,ElementProperty|MagpieData range NfValence,ElementProperty|MagpieData mean NfValence,ElementProperty|MagpieData avg_dev NfValence,ElementProperty|MagpieData mode NfValence,ElementProperty|MagpieData minimum NValence,ElementProperty|MagpieData maximum NValence,ElementProperty|MagpieData range NValence,ElementProperty|MagpieData mean NValence,ElementProperty|MagpieData avg_dev NValence,ElementProperty|MagpieData mode NValence,ElementProperty|MagpieData minimum NsUnfilled,ElementProperty|MagpieData maximum NsUnfilled,ElementProperty|MagpieData range NsUnfilled,ElementProperty|MagpieData mean NsUnfilled,ElementProperty|MagpieData avg_dev NsUnfilled,ElementProperty|MagpieData mode NsUnfilled,ElementProperty|MagpieData minimum NpUnfilled,ElementProperty|MagpieData maximum NpUnfilled,ElementProperty|MagpieData range NpUnfilled,ElementProperty|MagpieData mean NpUnfilled,ElementProperty|MagpieData avg_dev NpUnfilled,ElementProperty|MagpieData mode NpUnfilled,ElementProperty|MagpieData minimum NdUnfilled,ElementProperty|MagpieData maximum NdUnfilled,ElementProperty|MagpieData range NdUnfilled,ElementProperty|MagpieData mean NdUnfilled,ElementProperty|MagpieData avg_dev NdUnfilled,ElementProperty|MagpieData mode NdUnfilled,ElementProperty|MagpieData minimum NfUnfilled,ElementProperty|MagpieData maximum NfUnfilled,ElementProperty|MagpieData range NfUnfilled,ElementProperty|MagpieData mean NfUnfilled,ElementProperty|MagpieData avg_dev NfUnfilled,ElementProperty|MagpieData mode NfUnfilled,ElementProperty|MagpieData minimum NUnfilled,ElementProperty|MagpieData maximum NUnfilled,ElementProperty|MagpieData range NUnfilled,ElementProperty|MagpieData mean NUnfilled,ElementProperty|MagpieData avg_dev NUnfilled,ElementProperty|MagpieData mode NUnfilled,ElementProperty|MagpieData minimum GSvolume_pa,ElementProperty|MagpieData maximum GSvolume_pa,ElementProperty|MagpieData range GSvolume_pa,ElementProperty|MagpieData mean GSvolume_pa,ElementProperty|MagpieData avg_dev GSvolume_pa,ElementProperty|MagpieData mode GSvolume_pa,ValenceOrbital|avg s valence electrons,ValenceOrbital|avg p valence electrons,ValenceOrbital|avg d valence electrons,ValenceOrbital|avg f valence electrons,ValenceOrbital|frac s valence electrons,ValenceOrbital|frac p valence electrons,ValenceOrbital|frac d valence electrons,ValenceOrbital|frac f valence electrons,YangSolidSolution|Yang omega,YangSolidSolution|Yang delta,LatticeConstants|a,LatticeConstants|b,LatticeConstants|c,GlobalSymmetryFeatures|spacegroup_num,GlobalSymmetryFeatures|crystal_system_int
2096537,3,45,-0.239422,3,45,-0.239422,0.0,-2.23537272190732,5,45,40,23.2,17.44,5,59,88,29,70.0,8.8,59,10.811,102.9055,92.0945,51.8996,40.80472,10.811,84,142,58,111.4,24.48,84,2.04,2.58,0.54,2.244,0.1632,2.04,1,2,1,1.6,0.48,1,0,4,4,1.2,1.12,0,0,8,8,3.2,3.84,0,0,0,0,0.0,0.0,0,3,9,6,6.0,2.4,3,0,1,1,0.4,0.48,0,0,5,5,2.4,2.08,0,0,2,2,0.8,0.96,0,0,0,0,0,0,0,2,5,3,3.6,1.12,3,7.1725,25.786875,18.614375,13.482375,5.0479,7.1725,1.6,1.2,3.2,0.0,0.266666666666667,0.2,0.533333333333333,0.0,16766522.4420708,0.183016696114988,3.00253279545672,2.92531360609347,12.7774786103967,65,5
7819360,3,44,-0.210375,1,44,-0.152834,0.057541,-2.15919727526842,5,82,77,36.0,24.8,5,56,81,25,67.4,9.12,56,10.811,207.2,196.389,86.1924,60.30512,10.811,84,146,62,121.2,29.76,84,2.04,2.33,0.29,2.162,0.0976000000000001,2.04,1,2,1,1.6,0.48,1,0,2,2,0.8,0.64,0,0,10,10,4.8,3.84,0,0,14,14,2.8,4.48,0,3,28,25,10.0,7.2,3,0,1,1,0.4,0.48,0,0,5,5,2.8,2.24,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,4,5,1,4.4,0.48,4,7.1725,28.11,20.9375,13.895,5.686,7.1725,1.6,0.8,4.8,2.8,0.16,0.08,0.48,0.28,8.23075196761442,0.263192564548187,3.03245926163554,2.99979684475259,14.7740216930261,65,5
5183609,3,44,-0.210375,3,44,-0.210375,0.0,-2.20366249599242,5,44,39,22.8,16.96,5,56,88,32,68.8,10.24,56,10.811,101.07,90.259,51.1654,39.92368,10.811,84,146,62,113.0,26.4,84,2.04,2.58,0.54,2.212,0.1472,2.04,1,2,1,1.6,0.48,1,0,4,4,1.2,1.12,0,0,7,7,2.8,3.36,0,0,0,0,0.0,0.0,0,3,8,5,5.6,2.08,3,0,1,1,0.4,0.48,0,0,5,5,2.4,2.08,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,2,5,3,4.0,0.8,4,7.1725,25.786875,18.614375,13.430375,5.0063,7.1725,1.6,1.2,2.8,0.0,0.285714285714286,0.214285714285714,0.5,0.0,18064572.1710131,0.190303673560119,2.8992946830756,2.85001240594472,13.1967058762683,65,5
6971305,3,74,-0.220603,3,74,-0.220603,0.0,-2.26642216778946,5,74,69,34.8,31.36,5,51,88,37,66.8,12.64,51,10.811,183.84,173.029,84.2734,79.65328,10.811,84,162,78,119.4,34.08,84,2.04,2.58,0.54,2.276,0.1888,2.04,2,2,0,2.0,0.0,2,0,4,4,1.2,1.12,0,0,4,4,1.6,1.92,0,0,14,14,5.6,6.72,0,3,20,17,10.4,7.68,3,0,0,0,0.0,0.0,0,0,5,5,2.4,2.08,0,0,6,6,2.4,2.88,0,0,0,0,0,0,0,2,6,4,4.8,1.12,5,7.1725,25.786875,18.614375,14.446375,5.8191,7.1725,2.0,1.2,1.6,5.6,0.192307692307692,0.115384615384615,0.153846153846154,0.538461538461538,21881540.0226054,0.193918507395057,2.98686571998857,3.00468525065276,12.3020248219628,65,5
2465970,3,42,-0.153347,3,42,-0.153347,0.0,-2.01006873420435,5,48,43,28.4,18.72,5,50,72,22,62.8,10.24,50,10.811,112.411,101.6,65.1906,43.50368,10.811,84,154,70,124.0,32.0,84,1.69,2.16,0.47,2.018,0.1312,2.04,1,2,1,1.6,0.48,1,0,1,1,0.4,0.48,0,0,10,10,4.0,3.2,0,0,0,0,0.0,0.0,0,3,12,9,6.0,2.4,3,0,1,1,0.4,0.48,0,0,5,5,2.0,2.4,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,0,6,6,4.4,1.76,5,7.1725,19.495,12.3225,13.044,4.6972,7.1725,1.6,0.4,4.0,0.0,0.266666666666667,0.0666666666666667,0.666666666666667,0.0,2.24994880303402,0.234756787323376,3.04593574229475,3.0883800458797,13.4269682639266,65,5
5749680,1,48,-0.204228,1,45,-0.154624,0.049604,-2.05401375077419,5,48,43,29.6,19.68,5,59,72,13,66.4,5.92,59,10.811,112.411,101.6,67.9688,45.72624,10.811,84,144,60,119.2,28.16,84,1.69,2.28,0.59,2.066,0.1712,2.04,1,2,1,1.6,0.48,1,0,1,1,0.4,0.48,0,0,10,10,5.2,4.16,0,0,0,0,0.0,0.0,0,3,12,9,7.2,3.36,3,0,1,1,0.4,0.48,0,0,5,5,2.0,2.4,0,0,2,2,0.8,0.96,0,0,0,0,0,0,0,0,5,5,3.2,1.44,3,7.1725,19.495,12.3225,12.224,4.0412,7.1725,1.6,0.4,5.2,0.0,0.222222222222222,0.0555555555555556,0.722222222222222,0.0,1.24474025026835,0.2279288267092,3.08651317266331,2.82040085402961,13.8181621618019,65,5
2487590,3,44,-0.210375,1,48,-0.204228,0.006147,-2.02487622062942,5,48,43,29.2,19.36,5,56,72,16,65.2,7.36,56,10.811,112.411,101.6,67.2346,45.13888,10.811,84,146,62,120.8,29.44,84,1.69,2.2,0.51,2.034,0.1376,2.04,1,2,1,1.6,0.48,1,0,1,1,0.4,0.48,0,0,10,10,4.8,3.84,0,0,0,0,0.0,0.0,0,3,12,9,6.8,3.04,3,0,1,1,0.4,0.48,0,0,5,5,2.0,2.4,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,0,5,5,3.6,1.44,4,7.1725,19.495,12.3225,12.172,3.9996,7.1725,1.6,0.4,4.8,0.0,0.235294117647059,0.0588235294117647,0.705882352941177,0.0,2.21462446786476,0.229617304492512,2.95396836019844,2.90600614118897,13.9157438883262,65,5
3891520,3,74,-0.220603,3,74,-0.220603,0.0,-2.08254411091091,5,74,69,41.2,28.96,5,51,72,21,63.2,9.76,51,10.811,183.84,173.029,100.3426,71.62528,10.811,84,162,78,127.2,34.56,84,1.69,2.36,0.67,2.098,0.2096,2.04,2,2,0,2.0,0.0,2,0,1,1,0.4,0.48,0,0,10,10,3.6,2.88,0,0,14,14,5.6,6.72,0,3,20,17,11.6,6.88,3,0,0,0,0.0,0.0,0,0,5,5,2.0,2.4,0,0,6,6,2.4,2.88,0,0,0,0,0,0,0,0,6,6,4.4,1.76,5,7.1725,19.495,12.3225,13.188,4.8124,7.1725,2.0,0.4,3.6,5.6,0.172413793103448,0.0344827586206896,0.310344827586207,0.482758620689655,4.34426629379436,0.230543921141055,3.04139961154222,3.07854661097772,13.7350325464266,65,5
2836405,1,27,-0.204497,1,27,-0.204497,0.0,-1.90148344044105,5,48,43,22.4,13.92,5,58,72,14,66.0,6.4,58,10.811,112.411,101.6,50.379878,31.6551024,10.811,84,144,60,112.8,23.04,84,1.69,2.04,0.35,1.906,0.1072,1.88,2,2,0,2.0,0.0,2,0,1,1,0.4,0.48,0,0,10,10,4.8,3.84,0,0,0,0,0.0,0.0,0,3,12,9,7.2,3.36,3,0,0,0,0.0,0.0,0,0,5,5,2.0,2.4,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,0,5,5,3.2,1.44,3,7.1725,19.495,12.3225,10.866,3.4516,7.1725,2.0,0.4,4.8,0.0,0.277777777777778,0.0555555555555556,0.666666666666667,0.0,1.6683469942021,0.223945679042768,2.96830954101235,2.83442849775644,12.2312477920567,65,5
6491783,3,26,-0.295049,1,48,-0.204228,0.090821,-1.88109116553606,5,48,43,22.0,13.6,5,55,72,17,64.8,7.84,55,10.811,112.411,101.6,49.1446,30.66688,10.811,84,144,60,115.2,24.96,84,1.69,2.04,0.35,1.886,0.1232,1.83,2,2,0,2.0,0.0,2,0,1,1,0.4,0.48,0,0,10,10,4.4,3.52,0,0,0,0,0.0,0.0,0,3,12,9,6.8,3.04,3,0,0,0,0.0,0.0,0,0,5,5,2.0,2.4,0,0,4,4,1.6,1.92,0,0,0,0,0,0,0,0,5,5,3.6,1.44,4,7.1725,19.495,12.3225,11.06,3.374,7.1725,2.0,0.4,4.4,0.0,0.294117647058823,0.0588235294117647,0.647058823529412,0.0,2.220612859965,0.223945679042768,2.90115507190786,2.86289182282654,12.5532492910367,65,5
2931756,1,28,-0.210764,1,48,-0.204228,0.006536,-1.91356295493539,5,48,43,22.8,14.24,5,61,72,11,67.2,4.96,61,10.811,112.411,101.6,50.28396,31.578368,10.811,84,144,60,112.0,22.4,84,1.69,2.04,0.35,1.918,0.0976,1.91,2,2,0,2.0,0.0,2,0,1,1,0.4,0.48,0,0,10,10,5.2,4.16,0,0,0,0,0.0,0.0,0,3,12,9,7.6,3.68,3,0,0,0,0.0,0.0,0,0,5,5,2.0,2.4,0,0,2,2,0.8,0.96,0,0,0,0,0,0,0,0,5,5,2.8,1.76,2,7.1725,19.495,12.3225,10.896,3.4396,7.1725,2.0,0.4,5.2,0.0,0.263157894736842,0.0526315789473684,0.684210526315789,0.0,1.45283431872815,0.22431623524546,2.99889008361627,2.87724052343313,12.1866321709594,65,5
6982735,3,43,-0.270262,3,43,-0.270262,0.0,-1.90954918117108,5,48,43,28.8,19.04,5,53,72,19,64.0,8.8,53,10.811,112.411,101.6,66.0066,44.15648,10.811,84,147,63,121.2,29.76,84,1.69,2.04,0.35,1.914,0.1008,1.9,2,2,0,2.0,0.0,2,0,1,1,0.4,0.48,0,0,10,10,4.0,3.2,0,0,0,0,0.0,0.0,0,3,12,9,6.4,2.72,3,0,0,0,0.0,0.0,0,0,5,5,2.0,2.4,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,0,5,5,4.0,1.6,5,7.1725,19.495,12.3225,12.482,4.2476,7.1725,2.0,0.4,4.0,0.0,0.3125,0.0625,0.625,0.0,2.06073109354732,0.231522992329165,2.97811620769183,3.02711138991029,13.4789211048486,65,5
2018563,1,27,-0.204497,1,27,-0.204497,0.0,-2.00081302256555,5,33,28,19.4,11.52,5,58,84,26,68.8,8.64,58,10.811,74.9216,64.1106,42.881998,25.6567984,10.811,84,126,42,107.8,19.04,84,1.88,2.18,0.3,2.004,0.0992000000000001,1.88,2,2,0,2.0,0.0,2,0,3,3,1.0,0.8,0,0,10,10,4.8,3.84,0,0,0,0,0.0,0.0,0,3,15,12,7.8,3.84,3,0,0,0,0.0,0.0,0,0,5,5,2.6,2.08,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,3,5,2,3.8,0.96,3,7.1725,22.175,15.0025,11.402,4.3092,7.1725,2.0,1.0,4.8,0.0,0.256410256410256,0.128205128205128,0.615384615384615,0.0,0.912495443200985,0.15612386257877,2.99039032882964,2.7201482543528,12.3781168783892,65,5
6175483,1,27,-0.204497,1,27,-0.204497,0.0,-2.02761918073793,5,82,77,29.2,21.12,5,58,81,23,68.2,8.16,58,10.811,207.2,196.389,69.337678,55.1449288,10.811,84,146,62,113.2,23.36,84,1.88,2.33,0.45,2.034,0.1232,1.88,2,2,0,2.0,0.0,2,0,2,2,0.8,0.64,0,0,10,10,4.8,3.84,0,0,14,14,2.8,4.48,0,3,28,25,10.4,7.04,3,0,0,0,0.0,0.0,0,0,5,5,2.8,2.24,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,3,5,2,4.0,0.8,3,7.1725,28.11,20.9375,12.589,6.2084,7.1725,2.0,0.8,4.8,2.8,0.192307692307692,0.0769230769230769,0.461538461538462,0.269230769230769,48.4170904406781,0.263891812849298,3.004659394949,2.93829450230576,13.8999180773224,65,5
1923504,2,15,-0.20608,2,15,-0.20608,0.0,-2.00264527199485,5,27,22,15.8,8.96,5,58,83,25,68.6,8.48,58,10.811,58.933195,48.122195,34.0924304,19.87261168,10.811,84,126,42,105.4,17.12,84,1.88,2.19,0.31,2.006,0.1008,1.88,2,2,0,2.0,0.0,2,0,3,3,1.0,0.8,0,0,7,7,2.8,3.36,0,0,0,0,0.0,0.0,0,3,9,6,5.8,2.56,3,0,0,0,0.0,0.0,0,0,5,5,2.6,2.08,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,3,5,2,3.8,0.96,3,7.1725,22.5702380952,15.3977380952,11.48104761904,4.435676190464,7.1725,2.0,1.0,2.8,0.0,0.344827586206897,0.172413793103448,0.482758620689655,0.0,0.564627592175083,0.157618547511842,3.03404979958591,2.9073791306204,10.0151074513765,65,5
5197243,2,16,-0.261676,2,16,-0.261676,0.0,-2.0693747606696,5,27,22,16.0,8.8,5,58,88,30,69.6,9.28,58,10.811,58.933195,48.122195,34.310678,19.6980136,10.811,84,126,42,105.0,16.8,84,1.88,2.58,0.7,2.084,0.1984,1.88,2,2,0,2.0,0.0,2,0,4,4,1.2,1.12,0,0,7,7,2.8,3.36,0,0,0,0,0.0,0.0,0,3,9,6,6.0,2.4,3,0,0,0,0.0,0.0,0,0,5,5,2.4,2.08,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,2,5,3,3.6,1.12,3,7.1725,25.786875,18.614375,12.124375,5.465,7.1725,2.0,1.2,2.8,0.0,0.333333333333333,0.2,0.466666666666667,0.0,15121156.7045738,0.156956739165573,2.98826751637705,2.85865392013492,10.9280947497906,65,5
3582067,1,27,-0.204497,1,27,-0.204497,0.0,-1.96858611764005,5,32,27,19.2,11.36,5,58,79,21,67.8,7.84,58,10.811,72.64,61.829,42.425678,25.2917424,10.811,84,126,42,108.0,19.2,84,1.88,2.04,0.16,1.97,0.072,1.88,2,2,0,2.0,0.0,2,0,2,2,0.8,0.64,0,0,10,10,4.8,3.84,0,0,0,0,0.0,0.0,0,3,14,11,7.6,3.68,3,0,0,0,0.0,0.0,0,0,5,5,2.8,2.24,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,3,5,2,4.0,0.8,3,7.1725,23.005,15.8325,11.568,4.5748,7.1725,2.0,0.8,4.8,0.0,0.263157894736842,0.105263157894737,0.631578947368421,0.0,0.739503065292786,0.155709800070948,3.00357821356922,2.77526713008,11.2793419904631,65,5
6039182,1,27,-0.204497,1,27,-0.204497,0.0,-1.94655162779233,5,27,22,15.6,9.12,5,58,78,20,67.6,7.68,58,10.811,58.933195,48.122195,33.514778,20.3347336,10.811,84,126,42,106.2,17.76,84,1.88,2.04,0.16,1.948,0.0736000000000001,1.88,2,2,0,2.0,0.0,2,0,2,2,0.8,0.64,0,0,7,7,2.8,3.36,0,0,0,0,0.0,0.0,0,3,9,6,5.6,2.72,3,0,0,0,0.0,0.0,0,0,5,5,2.8,2.24,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,3,5,2,4.0,0.8,3,7.1725,20.44,13.2675,11.055,3.754,7.1725,2.0,0.8,2.8,0.0,0.357142857142857,0.142857142857143,0.5,0.0,0.543722772862253,0.154906931004829,3.00187682234424,2.7350386683259,10.442982266571,65,5
7803256,1,27,-0.204497,1,27,-0.204497,0.0,-1.95869322418115,5,50,45,22.8,14.24,5,58,80,22,68.0,8.0,58,10.811,118.71,107.899,51.639678,32.6629424,10.811,84,139,55,111.8,22.24,84,1.88,2.04,0.16,1.96,0.0640000000000001,1.88,2,2,0,2.0,0.0,2,0,2,2,0.8,0.64,0,0,10,10,4.8,3.84,0,0,0,0,0.0,0.0,0,3,14,11,7.6,3.68,3,0,0,0,0.0,0.0,0,0,5,5,2.8,2.24,0,0,3,3,1.2,1.44,0,0,0,0,0,0,0,3,5,2,4.0,0.8,3,7.1725,33.285,26.1125,13.624,7.8644,7.1725,2.0,0.8,4.8,0.0,0.263157894736842,0.105263157894737,0.631578947368421,0.0,1.59644768098912,0.21943403815018,2.99826370385079,2.88368354154755,13.06022390481,65,5
7521463,2,5,-0.136603,2,5,-0.136603,0.0,-1.90364779844506,5,33,28,18.2,10.56,5,49,84,35,65.2,12.96,49,10.811,74.9216,64.1106,40.10716,23.436928,10.811,84,139,55,113.0,23.2,84,1.66,2.18,0.52,1.916,0.2048,1.66,1,2,1,1.6,0.48,1,0,3,3,1.0,0.8,0,0,10,10,4.0,3.2,0,0,0,0,0.0,0.0,0,3,15,12,6.6,3.36,3,0,1,1,0.4,0.48,0,0,5,5,2.6,2.08,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,3,6,3,5.0,0.8,5,7.1725,22.175,15.0025,11.78,4.158,7.1725,1.6,1.0,4.0,0.0,0.242424242424242,0.151515151515151,0.606060606060606,0.0,0.783332493686241,0.171830132537853,2.97788684636573,3.00295217651176,11.0017463018206,65,5
9257083,2,5,-0.136603,2,5,-0.136603,0.0,-1.92915217262401,5,82,77,28.0,21.6,5,49,81,32,64.6,12.48,49,10.811,207.2,196.389,66.56284,56.254864,10.811,84,146,62,118.4,27.52,84,1.66,2.33,0.67,1.946,0.2288,1.66,1,2,1,1.6,0.48,1,0,2,2,0.8,0.64,0,0,10,10,4.0,3.2,0,0,14,14,2.8,4.48,0,3,28,25,9.2,7.52,3,0,1,1,0.4,0.48,0,0,5,5,2.8,2.24,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,4,6,2,5.2,0.64,5,7.1725,28.11,20.9375,12.967,6.0572,7.1725,1.6,0.8,4.0,2.8,0.173913043478261,0.0869565217391304,0.434782608695652,0.304347826086956,13.2334881682865,0.262909117334157,2.9667588532642,3.05433027698813,14.2475422899081,65,5
7905641,2,5,-0.136603,2,5,-0.136603,0.0,-1.90539106858223,5,24,19,14.6,7.68,5,49,83,34,65.0,12.8,49,10.811,51.9961,41.1851,31.3175924,16.54280608,10.811,84,139,55,110.6,22.72,84,1.66,2.19,0.53,1.918,0.2064,1.66,1,2,1,1.6,0.48,1,0,3,3,1.0,0.8,0,0,5,5,2.0,2.4,0,0,0,0,0.0,0.0,0,3,6,3,4.6,1.28,3,0,1,1,0.4,0.48,0,0,5,5,2.6,2.08,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,3,6,3,5.0,0.8,5,7.1725,22.5702380952,15.3977380952,11.85904761904,4.284476190464,7.1725,1.6,1.0,2.0,0.0,0.347826086956522,0.217391304347826,0.434782608695652,0.0,0.462891462909908,0.17649185829694,2.93302853208317,2.92654060729578,10.4263166427995,65,5
9321840,2,5,-0.136603,2,5,-0.136603,0.0,-1.96887998172623,5,24,19,14.8,7.84,5,49,88,39,66.0,13.6,49,10.811,51.9961,41.1851,31.53584,16.579872,10.811,84,139,55,110.2,23.04,84,1.66,2.58,0.92,1.996,0.2688,1.66,1,2,1,1.6,0.48,1,0,4,4,1.2,1.12,0,0,5,5,2.0,2.4,0,0,0,0,0.0,0.0,0,3,6,3,4.8,1.44,3,0,1,1,0.4,0.48,0,0,5,5,2.4,2.08,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,2,6,4,4.8,1.12,5,7.1725,25.786875,18.614375,12.502375,5.3138,7.1725,1.6,1.2,2.0,0.0,0.333333333333333,0.25,0.416666666666667,0.0,16566552.6189635,0.17565566424556,2.90764598438589,2.90647013861116,11.0349107729768,65,5
2760143,2,5,-0.136603,2,5,-0.136603,0.0,-1.80914194597449,5,48,43,21.2,12.96,5,49,72,23,62.4,10.72,49,10.811,112.411,101.6,47.60504,29.435232,10.811,84,144,60,118.0,27.2,84,1.66,2.04,0.38,1.818,0.1776,1.66,1,2,1,1.6,0.48,1,0,1,1,0.4,0.48,0,0,10,10,4.0,3.2,0,0,0,0,0.0,0.0,0,3,12,9,6.0,2.4,3,0,1,1,0.4,0.48,0,0,5,5,2.0,2.4,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,0,6,6,4.4,1.76,5,7.1725,19.495,12.3225,11.244,3.3004,7.1725,1.6,0.4,4.0,0.0,0.266666666666667,0.0666666666666667,0.666666666666667,0.0,1.65309140826027,0.226472471692405,2.93859750856148,2.97772650911238,12.4950206027581,65,5
9618250,2,5,-0.136603,2,5,-0.136603,0.0,-1.83413381225793,5,31,26,17.8,10.24,5,49,74,25,63.2,11.36,49,10.811,69.723,58.912,39.06744,22.605152,10.811,84,139,55,113.6,23.68,84,1.66,2.04,0.38,1.842,0.1584,1.66,1,2,1,1.6,0.48,1,0,1,1,0.6,0.48,0,0,10,10,4.0,3.2,0,0,0,0,0.0,0.0,0,3,13,10,6.2,2.72,3,0,1,1,0.4,0.48,0,0,5,5,3.0,2.4,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,5,6,1,5.4,0.48,5,7.1725,18.8575,11.685,11.1165,3.1552,7.1725,1.6,0.6,4.0,0.0,0.258064516129032,0.0967741935483871,0.645161290322581,0.0,0.900036346364901,0.186658751975725,2.93819800997277,2.96221090922503,11.0123591163097,65,5
9138254,2,5,-0.136603,2,5,-0.136603,0.0,-1.8729859245367,5,32,27,18.0,10.4,5,49,79,30,64.2,12.16,49,10.811,72.64,61.829,39.65084,23.071872,10.811,84,139,55,113.2,23.36,84,1.66,2.04,0.38,1.882,0.1776,1.66,1,2,1,1.6,0.48,1,0,2,2,0.8,0.64,0,0,10,10,4.0,3.2,0,0,0,0,0.0,0.0,0,3,14,11,6.4,3.04,3,0,1,1,0.4,0.48,0,0,5,5,2.8,2.24,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,4,6,2,5.2,0.64,5,7.1725,23.005,15.8325,11.946,4.4236,7.1725,1.6,0.8,4.0,0.0,0.25,0.125,0.625,0.0,0.694840454357567,0.171719548408983,2.96497767534081,2.97626275091856,10.8350534127276,65,5
7243896,2,5,-0.136603,2,5,-0.136603,0.0,-1.82801309569024,5,49,44,21.4,13.12,5,49,75,26,63.4,11.52,49,10.811,114.818,104.007,48.08644,29.820352,10.811,84,142,58,117.6,26.88,84,1.66,2.04,0.38,1.836,0.1632,1.66,1,2,1,1.6,0.48,1,0,1,1,0.6,0.48,0,0,10,10,4.0,3.2,0,0,0,0,0.0,0.0,0,3,13,10,6.2,2.72,3,0,1,1,0.4,0.48,0,0,5,5,3.0,2.4,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,5,6,1,5.4,0.48,5,7.1725,24.26,17.0875,12.197,4.8252,7.1725,1.6,0.6,4.0,0.0,0.258064516129032,0.0967741935483871,0.645161290322581,0.0,2.16655673147415,0.222451146254414,2.93390067685736,2.95006245183097,12.6465416364268,65,5
4165230,2,5,-0.136603,2,5,-0.136603,0.0,-1.85202149277051,5,24,19,14.4,7.68,5,49,78,29,64.0,12.0,49,10.811,51.9961,41.1851,30.73994,17.004928,10.811,84,139,55,111.4,22.08,84,1.66,2.04,0.38,1.86,0.16,1.66,1,2,1,1.6,0.48,1,0,2,2,0.8,0.64,0,0,5,5,2.0,2.4,0,0,0,0,0.0,0.0,0,3,6,3,4.4,1.28,3,0,1,1,0.4,0.48,0,0,5,5,2.8,2.24,0,0,5,5,2.0,2.4,0,0,0,0,0,0,0,4,6,2,5.2,0.64,5,7.1725,20.44,13.2675,11.433,3.6028,7.1725,1.6,0.8,2.0,0.0,0.363636363636364,0.181818181818182,0.454545454545454,0.0,0.521142827599055,0.172044228070584,2.92476597978901,2.92454002696264,10.4367496791197,65,5
